LocNumber,GeogScheme1,GeogName1,GeogScheme2,GeogName2,GeogScheme3,GeogName3,GeogScheme4,GeogName4,GeogScheme5,GeogName5,Longitude,Latitude,CountryCode,ConstructionCode,OccupancyCode
315,0,0,0,0,0,0,0,0,0,0,-0.9000793,52.766394,GB,5102,1102
316,0,0,0,0,0,0,0,0,0,0,-0.9001388,52.7663856,GB,5102,1102
317,0,0,0,0,0,0,0,0,0,0,-0.9002885,52.7663241,GB,5102,1102
318,0,0,0,0,0,0,0,0,0,0,-0.9004228,52.7662893,GB,5102,1102
319,0,0,0,0,0,0,0,0,0,0,-0.9005568,52.7662636,GB,5102,1102
320,0,0,0,0,0,0,0,0,0,0,-0.9006312,52.7662553,GB,5102,1102
321,0,0,0,0,0,0,0,0,0,0,-0.9007948,52.7662299,GB,5102,1102
322,0,0,0,0,0,0,0,0,0,0,-0.900899,52.7662128,GB,5102,1102
323,0,0,0,0,0,0,0,0,0,0,-0.9011056,52.7662507,GB,5102,1102
324,0,0,0,0,0,0,0,0,0,0,-0.9011945,52.7662515,GB,5102,1102
325,0,0,0,0,0,0,0,0,0,0,-0.9013725,52.7662442,GB,5102,1102
326,0,0,0,0,0,0,0,0,0,0,-0.9014619,52.7662271,GB,5102,1102
327,0,0,0,0,0,0,0,0,0,0,-0.9016262,52.7661746,GB,5102,1102
328,0,0,0,0,0,0,0,0,0,0,-0.9016857,52.7661662,GB,5102,1102
329,0,0,0,0,0,0,0,0,0,0,-0.9021608,52.7661346,GB,5102,1102
330,0,0,0,0,0,0,0,0,0,0,-0.9022353,52.7661173,GB,5102,1102
331,0,0,0,0,0,0,0,0,0,0,-0.902339,52.7661183,GB,5102,1102
332,0,0,0,0,0,0,0,0,0,0,-0.9024134,52.76611,GB,5102,1102
333,0,0,0,0,0,0,0,0,0,0,-0.902523,52.7661004,GB,5102,1102
334,0,0,0,0,0,0,0,0,0,0,-0.9025732,52.7660955,GB,5102,1102
335,0,0,0,0,0,0,0,0,0,0,-0.902691,52.7660859,GB,5102,1102
336,0,0,0,0,0,0,0,0,0,0,-0.90275,52.7660793,GB,5102,1102
337,0,0,0,0,0,0,0,0,0,0,-0.903172,52.7660001,GB,5102,1102
338,0,0,0,0,0,0,0,0,0,0,-0.9033206,52.7659835,GB,5102,1102
339,0,0,0,0,0,0,0,0,0,0,-0.9033949,52.7659752,GB,5102,1102
340,0,0,0,0,0,0,0,0,0,0,-0.9035137,52.7659673,GB,5102,1102
341,0,0,0,0,0,0,0,0,0,0,-0.9035732,52.7659589,GB,5102,1102
342,0,0,0,0,0,0,0,0,0,0,-0.9047027,52.7658345,GB,5102,1102
343,0,0,0,0,0,0,0,0,0,0,-0.9047773,52.7658172,GB,5102,1102
344,0,0,0,0,0,0,0,0,0,0,-0.9049553,52.7658098,GB,5102,1102
345,0,0,0,0,0,0,0,0,0,0,-0.9050447,52.7657927,GB,5102,1102
346,0,0,0,0,0,0,0,0,0,0,-0.9052079,52.7657852,GB,5102,1102
347,0,0,0,0,0,0,0,0,0,0,-0.9053118,52.7657772,GB,5102,1102
348,0,0,0,0,0,0,0,0,0,0,-0.9054753,52.7657607,GB,5102,1102
349,0,0,0,0,0,0,0,0,0,0,-0.9055646,52.7657435,GB,5102,1102
350,0,0,0,0,0,0,0,0,0,0,-0.9057133,52.7657269,GB,5102,1102
351,0,0,0,0,0,0,0,0,0,0,-0.9058471,52.7657102,GB,5102,1102
352,0,0,0,0,0,0,0,0,0,0,-0.9059955,52.7657026,GB,5102,1102
353,0,0,0,0,0,0,0,0,0,0,-0.9061587,52.7656951,GB,5102,1102
354,0,0,0,0,0,0,0,0,0,0,-0.9062626,52.7656871,GB,5102,1102
355,0,0,0,0,0,0,0,0,0,0,-0.9063964,52.7656703,GB,5102,1102
356,0,0,0,0,0,0,0,0,0,0,-0.9065895,52.7656541,GB,5102,1102
357,0,0,0,0,0,0,0,0,0,0,-0.9067381,52.7656375,GB,5102,1102
358,0,0,0,0,0,0,0,0,0,0,-0.8953661,52.7669796,GB,5102,1102
359,0,0,0,0,0,0,0,0,0,0,-0.8946734,52.7674136,GB,5102,1102
360,0,0,0,0,0,0,0,0,0,0,-0.8954699,52.7669805,GB,5102,1102
361,0,0,0,0,0,0,0,0,0,0,-0.8931161,52.7662843,GB,5102,1102
362,0,0,0,0,0,0,0,0,0,0,-0.8952475,52.7669589,GB,5102,1102
363,0,0,0,0,0,0,0,0,0,0,-0.898192,52.7665923,GB,5102,1102
364,0,0,0,0,0,0,0,0,0,0,-0.895272,52.7671854,GB,5102,1102
365,0,0,0,0,0,0,0,0,0,0,-0.8952403,52.7671247,GB,5102,1102
366,0,0,0,0,0,0,0,0,0,0,-0.8952704,52.7672484,GB,5102,1102
367,0,0,0,0,0,0,0,0,0,0,-0.8917052,52.766397,GB,5102,1102
368,0,0,0,0,0,0,0,0,0,0,-0.8952387,52.7670765,GB,5102,1102
369,0,0,0,0,0,0,0,0,0,0,-0.8925024,52.7665213,GB,5102,1102
370,0,0,0,0,0,0,0,0,0,0,-0.8981525,52.7663941,GB,5102,1102
371,0,0,0,0,0,0,0,0,0,0,-0.8952747,52.7670776,GB,5102,1102
372,0,0,0,0,0,0,0,0,0,0,-0.898179,52.7665203,GB,5102,1102
373,0,0,0,0,0,0,0,0,0,0,-0.8952736,52.7671225,GB,5102,1102
374,0,0,0,0,0,0,0,0,0,0,-0.8982059,52.7666284,GB,5102,1102
375,0,0,0,0,0,0,0,0,0,0,-0.8953535,52.766958,GB,5102,1102
376,0,0,0,0,0,0,0,0,0,0,-0.8954739,52.766961,GB,5102,1102
377,0,0,0,0,0,0,0,0,0,0,-0.9040512,52.7658105,GB,5102,1102
378,0,0,0,0,0,0,0,0,0,0,-0.8952476,52.7669785,GB,5102,1102
379,0,0,0,0,0,0,0,0,0,0,-0.8952704,52.7672484,GB,5102,1102
380,0,0,0,0,0,0,0,0,0,0,-0.8981514,52.7664391,GB,5102,1102
381,0,0,0,0,0,0,0,0,0,0,-0.8952736,52.7671225,GB,5102,1102
382,0,0,0,0,0,0,0,0,0,0,-0.8922491,52.7659886,GB,5102,1102
383,0,0,0,0,0,0,0,0,0,0,-0.8981781,52.7665562,GB,5102,1102
384,0,0,0,0,0,0,0,0,0,0,-0.8952747,52.7670776,GB,5102,1102
385,0,0,0,0,0,0,0,0,0,0,-0.8952255,52.7672476,GB,5102,1102
386,0,0,0,0,0,0,0,0,0,0,-0.895272,52.7671854,GB,5102,1102
387,0,0,0,0,0,0,0,0,0,0,-0.8981655,52.7664662,GB,5102,1102
388,0,0,0,0,0,0,0,0,0,0,-0.89523,52.767187,GB,5102,1102
389,0,0,0,0,0,0,0,0,0,0,-0.8907057,52.7730672,GB,5102,1102
390,0,0,0,0,0,0,0,0,0,0,-0.8907928,52.77314,GB,5102,1102
391,0,0,0,0,0,0,0,0,0,0,-0.8908366,52.7731673,GB,5102,1102
392,0,0,0,0,0,0,0,0,0,0,-0.8909535,52.7732314,GB,5102,1102
393,0,0,0,0,0,0,0,0,0,0,-0.8909823,52.7732676,GB,5102,1102
394,0,0,0,0,0,0,0,0,0,0,-0.8910089,52.7733847,GB,5102,1102
395,0,0,0,0,0,0,0,0,0,0,-0.8910226,52.7734298,GB,5102,1102
396,0,0,0,0,0,0,0,0,0,0,-0.8905623,52.7734615,GB,5102,1102
397,0,0,0,0,0,0,0,0,0,0,-0.8905185,52.7734341,GB,5102,1102
398,0,0,0,0,0,0,0,0,0,0,-0.8904772,52.7733078,GB,5102,1102
399,0,0,0,0,0,0,0,0,0,0,-0.8904186,52.7732803,GB,5102,1102
400,0,0,0,0,0,0,0,0,0,0,-0.8892409,52.7572312,GB,5102,1102
401,0,0,0,0,0,0,0,0,0,0,-0.8892685,52.7573123,GB,5102,1102
402,0,0,0,0,0,0,0,0,0,0,-0.8893852,52.7573854,GB,5102,1102
403,0,0,0,0,0,0,0,0,0,0,-0.8893831,52.7574663,GB,5102,1102
404,0,0,0,0,0,0,0,0,0,0,-0.8894255,52.7575476,GB,5102,1102
405,0,0,0,0,0,0,0,0,0,0,-0.8890802,52.7577241,GB,5102,1102
406,0,0,0,0,0,0,0,0,0,0,-0.8889608,52.757759,GB,5102,1102
407,0,0,0,0,0,0,0,0,0,0,-0.8888423,52.7577579,GB,5102,1102
408,0,0,0,0,0,0,0,0,0,0,-0.8886934,52.7577834,GB,5102,1102
409,0,0,0,0,0,0,0,0,0,0,-0.8887281,52.757586,GB,5102,1102
410,0,0,0,0,0,0,0,0,0,0,-0.8886558,52.7575134,GB,5102,1102
411,0,0,0,0,0,0,0,0,0,0,-0.8886301,52.7573603,GB,5102,1102
412,0,0,0,0,0,0,0,0,0,0,-0.8886429,52.7574413,GB,5102,1102
413,0,0,0,0,0,0,0,0,0,0,-0.8886025,52.7572791,GB,5102,1102
414,0,0,0,0,0,0,0,0,0,0,-0.8936662,52.7574433,GB,5102,1102
415,0,0,0,0,0,0,0,0,0,0,-0.8938563,52.7569597,GB,5102,1102
416,0,0,0,0,0,0,0,0,0,0,-0.8936062,52.7574697,GB,5102,1102
417,0,0,0,0,0,0,0,0,0,0,-0.8937364,52.7570125,GB,5102,1102
418,0,0,0,0,0,0,0,0,0,0,-0.8935012,52.7575227,GB,5102,1102
419,0,0,0,0,0,0,0,0,0,0,-0.8936764,52.7570389,GB,5102,1102
420,0,0,0,0,0,0,0,0,0,0,-0.8934262,52.757558,GB,5102,1102
421,0,0,0,0,0,0,0,0,0,0,-0.8935714,52.7570918,GB,5102,1102
422,0,0,0,0,0,0,0,0,0,0,-0.8933211,52.7576109,GB,5102,1102
423,0,0,0,0,0,0,0,0,0,0,-0.8935112,52.7571272,GB,5102,1102
424,0,0,0,0,0,0,0,0,0,0,-0.8932612,52.7576373,GB,5102,1102
425,0,0,0,0,0,0,0,0,0,0,-0.8934497,52.7572166,GB,5102,1102
426,0,0,0,0,0,0,0,0,0,0,-0.8931561,52.7576903,GB,5102,1102
427,0,0,0,0,0,0,0,0,0,0,-0.8934043,52.7572521,GB,5102,1102
428,0,0,0,0,0,0,0,0,0,0,-0.8930207,52.7577699,GB,5102,1102
429,0,0,0,0,0,0,0,0,0,0,-0.8932844,52.7573049,GB,5102,1102
430,0,0,0,0,0,0,0,0,0,0,-0.8928113,52.7578489,GB,5102,1102
431,0,0,0,0,0,0,0,0,0,0,-0.8932245,52.7573313,GB,5102,1102
432,0,0,0,0,0,0,0,0,0,0,-0.8927513,52.7578753,GB,5102,1102
433,0,0,0,0,0,0,0,0,0,0,-0.8931196,52.7573753,GB,5102,1102
434,0,0,0,0,0,0,0,0,0,0,-0.8926011,52.7579548,GB,5102,1102
435,0,0,0,0,0,0,0,0,0,0,-0.8930597,52.7574017,GB,5102,1102
436,0,0,0,0,0,0,0,0,0,0,-0.8925261,52.7579901,GB,5102,1102
437,0,0,0,0,0,0,0,0,0,0,-0.8929544,52.7574637,GB,5102,1102
438,0,0,0,0,0,0,0,0,0,0,-0.8923762,52.7580606,GB,5102,1102
439,0,0,0,0,0,0,0,0,0,0,-0.8929095,52.7574812,GB,5102,1102
440,0,0,0,0,0,0,0,0,0,0,-0.892316,52.758096,GB,5102,1102
441,0,0,0,0,0,0,0,0,0,0,-0.8927896,52.7575341,GB,5208,1102
442,0,0,0,0,0,0,0,0,0,0,-0.8927445,52.7575606,GB,5208,1102
443,0,0,0,0,0,0,0,0,0,0,-0.8925644,52.7576488,GB,5208,1102
444,0,0,0,0,0,0,0,0,0,0,-0.8925045,52.7576752,GB,5208,1102
445,0,0,0,0,0,0,0,0,0,0,-0.8923547,52.7577368,GB,5208,1102
446,0,0,0,0,0,0,0,0,0,0,-0.89228,52.757763,GB,5208,1102
447,0,0,0,0,0,0,0,0,0,0,-0.8921302,52.7578246,GB,5208,1102
448,0,0,0,0,0,0,0,0,0,0,-0.891647,52.7581797,GB,5208,1102
449,0,0,0,0,0,0,0,0,0,0,-0.8915994,52.7583051,GB,5208,1102
450,0,0,0,0,0,0,0,0,0,0,-0.8915522,52.7584125,GB,5208,1102
451,0,0,0,0,0,0,0,0,0,0,-0.8797436,52.7589219,GB,5208,1102
452,0,0,0,0,0,0,0,0,0,0,-0.8809611,52.7582502,GB,5208,1102
453,0,0,0,0,0,0,0,0,0,0,-0.879669,52.7589392,GB,5208,1102
454,0,0,0,0,0,0,0,0,0,0,-0.8807979,52.7582576,GB,5208,1102
455,0,0,0,0,0,0,0,0,0,0,-0.8794899,52.7589914,GB,5208,1102
456,0,0,0,0,0,0,0,0,0,0,-0.8806491,52.7582832,GB,5208,1102
457,0,0,0,0,0,0,0,0,0,0,-0.8794153,52.7590087,GB,5208,1102
458,0,0,0,0,0,0,0,0,0,0,-0.8805451,52.7582912,GB,5208,1102
459,0,0,0,0,0,0,0,0,0,0,-0.8792808,52.7590524,GB,5208,1102
460,0,0,0,0,0,0,0,0,0,0,-0.8803812,52.7583256,GB,5208,1102
461,0,0,0,0,0,0,0,0,0,0,-0.8791614,52.7590872,GB,5208,1102
462,0,0,0,0,0,0,0,0,0,0,-0.8802771,52.7583426,GB,5208,1102
463,0,0,0,0,0,0,0,0,0,0,-0.8790269,52.7591309,GB,5208,1102
464,0,0,0,0,0,0,0,0,0,0,-0.8800984,52.7583769,GB,5208,1102
465,0,0,0,0,0,0,0,0,0,0,-0.8788781,52.7591565,GB,5208,1102
466,0,0,0,0,0,0,0,0,0,0,-0.8799944,52.7583849,GB,5208,1102
467,0,0,0,0,0,0,0,0,0,0,-0.8787887,52.7591736,GB,5208,1102
468,0,0,0,0,0,0,0,0,0,0,-0.8798454,52.7584194,GB,5208,1102
469,0,0,0,0,0,0,0,0,0,0,-0.8786686,52.7592354,GB,5208,1102
470,0,0,0,0,0,0,0,0,0,0,-0.8797259,52.7584543,GB,5208,1102
471,0,0,0,0,0,0,0,0,0,0,-0.8785792,52.7592525,GB,5208,1102
472,0,0,0,0,0,0,0,0,0,0,-0.8795468,52.7585065,GB,5208,1102
473,0,0,0,0,0,0,0,0,0,0,-0.8784447,52.7592962,GB,5208,1102
474,0,0,0,0,0,0,0,0,0,0,-0.8794273,52.7585413,GB,5208,1102
475,0,0,0,0,0,0,0,0,0,0,-0.8783554,52.7593133,GB,5208,1102
476,0,0,0,0,0,0,0,0,0,0,-0.8792931,52.758576,GB,5208,1102
477,0,0,0,0,0,0,0,0,0,0,-0.8782065,52.7593389,GB,5208,1102
478,0,0,0,0,0,0,0,0,0,0,-0.8787695,52.7587689,GB,5208,1102
479,0,0,0,0,0,0,0,0,0,0,-0.8781172,52.759356,GB,5208,1102
480,0,0,0,0,0,0,0,0,0,0,-0.8784264,52.7588555,GB,5208,1102
481,0,0,0,0,0,0,0,0,0,0,-0.8779679,52.7593996,GB,5208,1102
482,0,0,0,0,0,0,0,0,0,0,-0.8783516,52.7588818,GB,5208,1102
483,0,0,0,0,0,0,0,0,0,0,-0.8778484,52.7594344,GB,5208,1102
484,0,0,0,0,0,0,0,0,0,0,-0.8782023,52.7589253,GB,5208,1102
485,0,0,0,0,0,0,0,0,0,0,-0.8777142,52.7594691,GB,5208,1102
486,0,0,0,0,0,0,0,0,0,0,-0.878113,52.7589425,GB,5208,1102
487,0,0,0,0,0,0,0,0,0,0,-0.8775507,52.7594855,GB,5208,1102
488,0,0,0,0,0,0,0,0,0,0,-0.8779928,52.7590043,GB,5208,1102
489,0,0,0,0,0,0,0,0,0,0,-0.8774762,52.7595028,GB,5208,1102
490,0,0,0,0,0,0,0,0,0,0,-0.8779183,52.7590215,GB,5208,1102
491,0,0,0,0,0,0,0,0,0,0,-0.8773271,52.7595374,GB,5208,1102
492,0,0,0,0,0,0,0,0,0,0,-0.8777692,52.7590561,GB,5208,1102
493,0,0,0,0,0,0,0,0,0,0,-0.8772523,52.7595636,GB,5208,1102
494,0,0,0,0,0,0,0,0,0,0,-0.877694,52.7591003,GB,5208,1102
495,0,0,0,0,0,0,0,0,0,0,-0.877,52.7595792,GB,5208,1102
496,0,0,0,0,0,0,0,0,0,0,-0.8775597,52.759135,GB,5208,1102
497,0,0,0,0,0,0,0,0,0,0,-0.8769257,52.7595875,GB,5208,1102
498,0,0,0,0,0,0,0,0,0,0,-0.8774706,52.7591432,GB,5208,1102
499,0,0,0,0,0,0,0,0,0,0,-0.8767766,52.759622,GB,5208,1102
500,0,0,0,0,0,0,0,0,0,0,-0.8773359,52.7591958,GB,5208,1102
501,0,0,0,0,0,0,0,0,0,0,-0.8766725,52.759639,GB,5208,1102
502,0,0,0,0,0,0,0,0,0,0,-0.8772614,52.7592131,GB,5208,1102
503,0,0,0,0,0,0,0,0,0,0,-0.8765532,52.7596649,GB,5208,1102
504,0,0,0,0,0,0,0,0,0,0,-0.8771269,52.7592568,GB,5208,1102
505,0,0,0,0,0,0,0,0,0,0,-0.8764637,52.759691,GB,5208,1111
506,0,0,0,0,0,0,0,0,0,0,-0.8770523,52.759274,GB,5208,1111
507,0,0,0,0,0,0,0,0,0,0,-0.8763444,52.7597168,GB,5208,1111
508,0,0,0,0,0,0,0,0,0,0,-0.8768294,52.7592989,GB,5208,1111
509,0,0,0,0,0,0,0,0,0,0,-0.8762551,52.759734,GB,5208,1111
510,0,0,0,0,0,0,0,0,0,0,-0.8767403,52.7593071,GB,5208,1111
511,0,0,0,0,0,0,0,0,0,0,-0.8761065,52.7597505,GB,5208,1111
512,0,0,0,0,0,0,0,0,0,0,-0.8760842,52.7594627,GB,5208,1111
513,0,0,0,0,0,0,0,0,0,0,-0.8760171,52.7597677,GB,5208,1111
514,0,0,0,0,0,0,0,0,0,0,-0.8759949,52.7594798,GB,5208,1111
515,0,0,0,0,0,0,0,0,0,0,-0.8758979,52.7597935,GB,5208,1111
516,0,0,0,0,0,0,0,0,0,0,-0.8758606,52.7595145,GB,5208,1111
517,0,0,0,0,0,0,0,0,0,0,-0.8758085,52.7598107,GB,5208,1111
518,0,0,0,0,0,0,0,0,0,0,-0.8757861,52.7595318,GB,5208,1111
519,0,0,0,0,0,0,0,0,0,0,-0.8756669,52.7595576,GB,5208,1111
520,0,0,0,0,0,0,0,0,0,0,-0.8754808,52.7598795,GB,5208,1111
521,0,0,0,0,0,0,0,0,0,0,-0.8755775,52.7595747,GB,5208,1111
522,0,0,0,0,0,0,0,0,0,0,-0.8754062,52.7598967,GB,5208,1111
523,0,0,0,0,0,0,0,0,0,0,-0.8748789,52.759658,GB,5208,1111
524,0,0,0,0,0,0,0,0,0,0,-0.8752713,52.7599584,GB,5208,1111
525,0,0,0,0,0,0,0,0,0,0,-0.8747439,52.7597197,GB,5208,1111
526,0,0,0,0,0,0,0,0,0,0,-0.8747203,52.760061,GB,5208,1111
527,0,0,0,0,0,0,0,0,0,0,-0.8746543,52.7597458,GB,5208,1111
528,0,0,0,0,0,0,0,0,0,0,-0.8746015,52.7600689,GB,5208,1111
529,0,0,0,0,0,0,0,0,0,0,-0.8745353,52.7597626,GB,5208,1111
530,0,0,0,0,0,0,0,0,0,0,-0.8745122,52.760086,GB,5208,1111
531,0,0,0,0,0,0,0,0,0,0,-0.8744458,52.7597887,GB,5208,1111
532,0,0,0,0,0,0,0,0,0,0,-0.8743782,52.7601117,GB,5208,1111
533,0,0,0,0,0,0,0,0,0,0,-0.874283,52.7597782,GB,5208,1111
534,0,0,0,0,0,0,0,0,0,0,-0.8742888,52.7601289,GB,5208,1111
535,0,0,0,0,0,0,0,0,0,0,-0.8737309,52.7599258,GB,5208,1111
536,0,0,0,0,0,0,0,0,0,0,-0.8741543,52.7601725,GB,5208,1111
537,0,0,0,0,0,0,0,0,0,0,-0.8736564,52.7599431,GB,5208,1111
538,0,0,0,0,0,0,0,0,0,0,-0.8734408,52.7602557,GB,5208,1111
539,0,0,0,0,0,0,0,0,0,0,-0.8734927,52.7599685,GB,5208,1111
540,0,0,0,0,0,0,0,0,0,0,-0.8733665,52.760264,GB,5208,1111
541,0,0,0,0,0,0,0,0,0,0,-0.8734184,52.7599768,GB,5208,1111
542,0,0,0,0,0,0,0,0,0,0,-0.8731445,52.7602529,GB,5208,1111
543,0,0,0,0,0,0,0,0,0,0,-0.8731679,52.7599205,GB,5208,1111
544,0,0,0,0,0,0,0,0,0,0,-0.8730559,52.760243,GB,5208,1111
545,0,0,0,0,0,0,0,0,0,0,-0.8730056,52.7598919,GB,5208,1111
546,0,0,0,0,0,0,0,0,0,0,-0.8729086,52.7602057,GB,5208,1111
547,0,0,0,0,0,0,0,0,0,0,-0.8729168,52.7598911,GB,5208,1111
548,0,0,0,0,0,0,0,0,0,0,-0.87282,52.7601958,GB,5208,1111
549,0,0,0,0,0,0,0,0,0,0,-0.8727693,52.7598627,GB,5208,1111
550,0,0,0,0,0,0,0,0,0,0,-0.8726873,52.7601676,GB,5208,1111
551,0,0,0,0,0,0,0,0,0,0,-0.8726955,52.759853,GB,5208,1111
552,0,0,0,0,0,0,0,0,0,0,-0.8725987,52.7601578,GB,5208,1111
553,0,0,0,0,0,0,0,0,0,0,-0.8725478,52.7598337,GB,5208,1111
554,0,0,0,0,0,0,0,0,0,0,-0.8724359,52.7601472,GB,5208,1111
555,0,0,0,0,0,0,0,0,0,0,-0.8724591,52.7598238,GB,5208,1111
556,0,0,0,0,0,0,0,0,0,0,-0.8721706,52.7600908,GB,5208,1111
557,0,0,0,0,0,0,0,0,0,0,-0.8723114,52.7598044,GB,5208,1111
558,0,0,0,0,0,0,0,0,0,0,-0.8720966,52.7600901,GB,5208,1111
559,0,0,0,0,0,0,0,0,0,0,-0.8722373,52.7598037,GB,5208,1111
560,0,0,0,0,0,0,0,0,0,0,-0.8719486,52.7600797,GB,5208,1111
561,0,0,0,0,0,0,0,0,0,0,-0.8720896,52.7597844,GB,5208,1111
562,0,0,0,0,0,0,0,0,0,0,-0.8718748,52.76007,GB,5208,1111
563,0,0,0,0,0,0,0,0,0,0,-0.8715859,52.7597796,GB,5208,1111
564,0,0,0,0,0,0,0,0,0,0,-0.8717118,52.7600684,GB,5208,1111
565,0,0,0,0,0,0,0,0,0,0,-0.8710236,52.7597472,GB,5208,1111
566,0,0,0,0,0,0,0,0,0,0,-0.8711053,52.7600267,GB,5208,1111
567,0,0,0,0,0,0,0,0,0,0,-0.8705364,52.7596797,GB,5208,1111
568,0,0,0,0,0,0,0,0,0,0,-0.8710312,52.760026,GB,5208,1111
569,0,0,0,0,0,0,0,0,0,0,-0.8703727,52.7597051,GB,5208,1111
570,0,0,0,0,0,0,0,0,0,0,-0.8708981,52.7600157,GB,5208,1111
571,0,0,0,0,0,0,0,0,0,0,-0.8702838,52.7597042,GB,5208,1111
572,0,0,0,0,0,0,0,0,0,0,-0.8708241,52.760015,GB,5208,1111
573,0,0,0,0,0,0,0,0,0,0,-0.8701361,52.7596849,GB,5208,1111
574,0,0,0,0,0,0,0,0,0,0,-0.8702178,52.7599643,GB,5208,1111
575,0,0,0,0,0,0,0,0,0,0,-0.870062,52.7596841,GB,5208,1111
576,0,0,0,0,0,0,0,0,0,0,-0.869759,52.759942,GB,5208,1111
577,0,0,0,0,0,0,0,0,0,0,-0.8698993,52.7596736,GB,5208,1111
578,0,0,0,0,0,0,0,0,0,0,-0.8691393,52.7598372,GB,5208,1111
579,0,0,0,0,0,0,0,0,0,0,-0.8698104,52.7596728,GB,5208,1111
580,0,0,0,0,0,0,0,0,0,0,-0.8690659,52.7598095,GB,5208,1111
581,0,0,0,0,0,0,0,0,0,0,-0.8695004,52.7596249,GB,5208,1111
582,0,0,0,0,0,0,0,0,0,0,-0.8689643,52.7597276,GB,5208,1111
583,0,0,0,0,0,0,0,0,0,0,-0.8694572,52.7595795,GB,5208,1111
584,0,0,0,0,0,0,0,0,0,0,-0.8689358,52.7596824,GB,5208,1111
585,0,0,0,0,0,0,0,0,0,0,-0.8693555,52.7594976,GB,5208,1111
586,0,0,0,0,0,0,0,0,0,0,-0.8688495,52.7595827,GB,5208,1111
587,0,0,0,0,0,0,0,0,0,0,-0.8693268,52.7594614,GB,5208,1111
588,0,0,0,0,0,0,0,0,0,0,-0.868821,52.7595375,GB,5208,1111
589,0,0,0,0,0,0,0,0,0,0,-0.8692252,52.7593795,GB,5208,1111
590,0,0,0,0,0,0,0,0,0,0,-0.8687789,52.7594472,GB,5208,1111
591,0,0,0,0,0,0,0,0,0,0,-0.8691968,52.7593343,GB,5208,1111
592,0,0,0,0,0,0,0,0,0,0,-0.8691398,52.7592438,GB,5208,1111
593,0,0,0,0,0,0,0,0,0,0,-0.8884867,52.7740533,GB,5208,1111
594,0,0,0,0,0,0,0,0,0,0,-0.8881219,52.7744095,GB,5208,1111
595,0,0,0,0,0,0,0,0,0,0,-0.8885588,52.7741349,GB,5208,1111
596,0,0,0,0,0,0,0,0,0,0,-0.8881328,52.7745625,GB,5208,1111
597,0,0,0,0,0,0,0,0,0,0,-0.8885711,52.7742339,GB,5208,1111
598,0,0,0,0,0,0,0,0,0,0,-0.8881456,52.7746435,GB,5208,1111
599,0,0,0,0,0,0,0,0,0,0,-0.8885389,52.7743325,GB,5208,1111
600,0,0,0,0,0,0,0,0,0,0,-0.888144,52.7747064,GB,5208,1111
601,0,0,0,0,0,0,0,0,0,0,-0.8885373,52.7743954,GB,5208,1111
602,0,0,0,0,0,0,0,0,0,0,-0.8881264,52.7748141,GB,5208,1111
603,0,0,0,0,0,0,0,0,0,0,-0.8885649,52.7744766,GB,5208,1111
604,0,0,0,0,0,0,0,0,0,0,-0.8881229,52.7749489,GB,5208,1111
605,0,0,0,0,0,0,0,0,0,0,-0.8885478,52.7745663,GB,5208,1111
606,0,0,0,0,0,0,0,0,0,0,-0.8881003,52.7752544,GB,5208,1111
607,0,0,0,0,0,0,0,0,0,0,-0.8885462,52.7746293,GB,5208,1111
608,0,0,0,0,0,0,0,0,0,0,-0.8880962,52.7754162,GB,5208,1111
609,0,0,0,0,0,0,0,0,0,0,-0.8885291,52.774719,GB,5208,1111
610,0,0,0,0,0,0,0,0,0,0,-0.8879897,52.775523,GB,5208,1111
611,0,0,0,0,0,0,0,0,0,0,-0.8885272,52.7747909,GB,5208,1111
612,0,0,0,0,0,0,0,0,0,0,-0.8877526,52.7755208,GB,5208,1111
613,0,0,0,0,0,0,0,0,0,0,-0.8885256,52.7748538,GB,5208,1111
614,0,0,0,0,0,0,0,0,0,0,-0.887987,52.7756309,GB,5208,1111
615,0,0,0,0,0,0,0,0,0,0,-0.888553,52.774944,GB,5208,1111
616,0,0,0,0,0,0,0,0,0,0,-0.8877498,52.7756287,GB,5208,1111
617,0,0,0,0,0,0,0,0,0,0,-0.8885361,52.7750247,GB,5208,1111
618,0,0,0,0,0,0,0,0,0,0,-0.8878796,52.7757737,GB,5208,1111
619,0,0,0,0,0,0,0,0,0,0,-0.8885498,52.7750698,GB,5208,1111
620,0,0,0,0,0,0,0,0,0,0,-0.8878499,52.7757735,GB,5057,1111
621,0,0,0,0,0,0,0,0,0,0,-0.8885468,52.7751866,GB,5057,1111
622,0,0,0,0,0,0,0,0,0,0,-0.887877,52.7758726,GB,5057,1111
623,0,0,0,0,0,0,0,0,0,0,-0.8885299,52.7752674,GB,5057,1111
624,0,0,0,0,0,0,0,0,0,0,-0.8878326,52.7758722,GB,5057,1111
625,0,0,0,0,0,0,0,0,0,0,-0.8885283,52.7753303,GB,5057,1111
626,0,0,0,0,0,0,0,0,0,0,-0.8881803,52.7756057,GB,5057,1111
627,0,0,0,0,0,0,0,0,0,0,-0.8885263,52.7754112,GB,5057,1111
628,0,0,0,0,0,0,0,0,0,0,-0.8881778,52.7757046,GB,5057,1111
629,0,0,0,0,0,0,0,0,0,0,-0.8783246,52.7501253,GB,5057,1111
630,0,0,0,0,0,0,0,0,0,0,-0.8778201,52.7501565,GB,5057,1111
631,0,0,0,0,0,0,0,0,0,0,-0.8783654,52.7502695,GB,5057,1111
